"","case_no","visa_type","fy","last_event_date","case_status","n_requested","n_certified","is_certified","certification_begin_date","certification_end_date","job_title","employer_name","employer_state","employer_city","employer_address_1","employer_address_2","employer_postal_code","worksite_state","worksite_city","agent_name","organization_flag","is_duplicate"
"923",1342942,"H-2B",2005,2005-01-12,"CERTIFIED, TEMPORARY",24,24,"True",NA,NA,"CLEANER, HOUSEKEEPING","SPRUCE POINT INN","ME","BOOTHBAY HARBOR",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"924",1342941,"H-2B",2005,2005-01-12,"CERTIFIED, TEMPORARY",10,10,"True",NA,NA,"KITCHEN HELPER","SPRUCE POINT INN","ME","BOOTHBAY HARBOR",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"925",1342936,"H-2B",2005,2005-01-12,"CERTIFIED, TEMPORARY",15,15,"True",NA,NA,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL","LAFAYETTE HOTELS","ME","BANGOR",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"926",1342935,"H-2B",2005,2005-01-12,"CERTIFIED, TEMPORARY",15,15,"True",NA,NA,"COOK","LAFAYETTE HOTELS","ME","BANGOR",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"927",1342934,"H-2B",2005,2005-01-12,"CERTIFIED, TEMPORARY",15,15,"True",NA,NA,"HOTEL CLERK","LAFAYETTE HOTELS","ME","BANGOR",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"928",1342933,"H-2B",2005,2005-01-12,"CERTIFIED, TEMPORARY",15,15,"True",NA,NA,"WAITER/WAITRESS, FORMAL","LAFAYETTE HOTELS","ME","BANGOR",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"929",1342871,"H-2B",2005,2005-01-13,"CERTIFIED, TEMPORARY",5,5,"True",NA,NA,"COOK","FAMILY FARE INC. DBA MAINE DINER","ME","WELLS",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"930",1342885,"H-2B",2005,2005-01-13,"CERTIFIED, TEMPORARY",6,6,"True",NA,NA,"CLEANER, HOUSEKEEPING","BIRCHES RESORTS, INC.","ME","GREENVILLE",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"931",1342881,"H-2B",2005,2005-01-13,"CERTIFIED, TEMPORARY",8,8,"True",NA,NA,"KITCHEN HELPER","VINNY'S EAST COAST GRILLE","ME","OGUNQUIT",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"932",1342869,"H-2B",2005,2005-01-13,"CERTIFIED, TEMPORARY",6,6,"True",NA,NA,"KITCHEN HELPER","WOLTERBEEK ENTERPRISES, DBA JAKE'S SEAFOOD","ME","MOODY",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"933",1342868,"H-2B",2005,2005-01-13,"CERTIFIED, TEMPORARY",6,6,"True",NA,NA,"COOK","WOLTERBEEK ENTERPRISES, DBA JAKE'S SEAFOOD","ME","MOODY",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"934",1342870,"H-2B",2005,2005-01-13,"CERTIFIED, TEMPORARY",3,3,"True",NA,NA,"KITCHEN HELPER","FAMILY FARE INC. DBA MAINE DINER","ME","WELLS",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"935",1342928,"H-2B",2005,2005-01-20,"CERTIFIED, TEMPORARY",8,8,"True",NA,NA,"KITCHEN HELPER","BILLY'S CHOWDER HOUSE","ME","WELLS",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"936",1342940,"H-2B",2005,2005-01-20,"CERTIFIED, TEMPORARY",6,6,"True",NA,NA,"COOK","TESTA'S RESTAURANT INC.","ME","BAR HARBOR",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"937",1342939,"H-2B",2005,2005-01-20,"CERTIFIED, TEMPORARY",6,6,"True",NA,NA,"COOK","WOLTERBEEK ENTERPRISES, DBA JAKE'S SEAFOOD","ME","MOODY",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"938",1342924,"H-2B",2005,2005-01-21,"CERTIFIED, TEMPORARY",18,18,"True",NA,NA,"KITCHEN HELPER","ROCKTIDE INN","ME","BOOTHBAY HARBOR",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"939",1342925,"H-2B",2005,2005-01-21,"CERTIFIED, TEMPORARY",6,6,"True",NA,NA,"CLEANER, HOUSEKEEPING","THE GRAND HOTEL","ME","OGUNQUIT",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"940",1342926,"H-2B",2005,2005-01-21,"CERTIFIED, TEMPORARY",9,9,"True",NA,NA,"CLEANER, HOUSEKEEPING","ROCKTIDE INN","ME","BOOTHBAY HARBOR",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"941",1342972,"H-2B",2005,2005-01-21,"CERTIFIED, TEMPORARY",13,13,"True",NA,NA,"FAST FOODS WORKER","SUB BUILDERS INC.","ME","SOUTH PORTLAND",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"942",1342978,"H-2B",2005,2005-01-21,"CERTIFIED, TEMPORARY",3,3,"True",NA,NA,"HOTEL CLERK","THE CLIFF HOUSE RESORT & SPA","ME","OGUNQUIT",NA,NA,NA,NA,NA,"ADNIL PERSONNEL:LINDA TURNER",NA,NA
"943",1342977,"H-2B",2005,2005-01-21,"CERTIFIED, TEMPORARY",12,12,"True",NA,NA,"CLEANER, HOUSEKEEPING","PORTLAND HOTEL ASSOC., DBA THE EASTLAND PARK HOTEL","ME","PORTLAND",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"944",1342976,"H-2B",2005,2005-01-21,"CERTIFIED, TEMPORARY",5,5,"True",NA,NA,"GREENSKEEPER II","TURNER HIGHLANDS COUNTRY CLUB","ME","TURNER",NA,NA,NA,NA,NA,"H.E.L.P.:JOHN YOUNG",NA,NA
"945",1342975,"H-2B",2005,2005-01-21,"CERTIFIED, TEMPORARY",7,7,"True",NA,NA,"CLEANER, HOUSEKEEPING","RIVERSIDE MOTEL & HOTEL INC.","ME","OQUNQUIT",NA,NA,NA,NA,NA,"ROBERT LALTOO:ROBERT LALTOO",NA,NA
"946",1342973,"H-2B",2005,2005-01-21,"CERTIFIED, TEMPORARY",9,9,"True",NA,NA,"HOTEL CLERK","GLENROHAN INC., DBA WHITE BARN INN","ME","KENNEBUNKPORT",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"947",1342974,"H-2B",2005,2005-01-21,"CERTIFIED, TEMPORARY",10,10,"True",NA,NA,"DINING ROOM ATTENDANT","SPRUCE POINT INN","ME","BOOTHBAY HARBOR",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"948",1342990,"H-2B",2005,2005-01-25,"CERTIFIED, TEMPORARY",4,4,"True",NA,NA,"FAST FOODS WORKER","CHEZ MICHAEL'S RESTAURANT CORP.","ME","LINCOLNVILLE",NA,NA,NA,NA,NA,"ADNIL PERSONNEL:LINDA TURNER",NA,NA
"949",1342989,"H-2B",2005,2005-01-25,"CERTIFIED, TEMPORARY",4,4,"True",NA,NA,"KITCHEN HELPER","HORIZONS FAMILY RESTAURANT","ME","WELLS",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"950",1343033,"H-2B",2005,2005-01-26,"CERTIFIED, TEMPORARY",4,4,"True",NA,NA,"CLEANER, HOUSEKEEPING","THE NEWCASTLE INN, INC.","ME","NEWCASTLE",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"951",1343034,"H-2B",2005,2005-01-26,"CERTIFIED, TEMPORARY",1,1,"True",NA,NA,"KITCHEN HELPER","JOURNEY'S END, INC., DBA DOCKSIDER RESTAURANT","ME","NORTHEAST HARBOR",NA,NA,NA,NA,NA,"RUDMAN & WINCHELL, LLC:LEIGH MCCARTHY, ESQ.",NA,NA
"952",1343032,"H-2B",2005,2005-01-26,"CERTIFIED, TEMPORARY",8,8,"True",NA,NA,"LABORER, LANDSCAPE","SALMON FALLS NURSERY, INC.","ME","BERWICK",NA,NA,NA,NA,NA,"H.E.L.P.:JOHN YOUNG",NA,NA
"953",1343035,"H-2B",2005,2005-01-26,"CERTIFIED, TEMPORARY",5,5,"True",NA,NA,"CLEANER, HOUSEKEEPING","MAJESTIC REGENCY MOTEL","ME","MOODY",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"954",1343109,"H-2B",2005,2005-01-28,"CERTIFIED, TEMPORARY",6,6,"True",NA,NA,"CLEANER, HOUSEKEEPING","MAINE COURSE HOSPITALITY GROUP DBA MUDDY RUDDER RE","ME","FREEPORT",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"955",1343111,"H-2B",2005,2005-01-28,"CERTIFIED, TEMPORARY",11,11,"True",NA,NA,"KITCHEN HELPER","ROSALIE'S PIZZA","ME","BAR HARBOR",NA,NA,NA,NA,NA,"BAYSIDE INVESTMENTS:BRENDA CROWE",NA,NA
"956",1343108,"H-2B",2005,2005-01-28,"CERTIFIED, TEMPORARY",6,6,"True",NA,NA,"COOK","MAINE COURSE HOSPITALITY GROUP, DBA FREEPORT CAFE","ME","FREEPORT",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"957",1343107,"H-2B",2005,2005-01-28,"CERTIFIED, TEMPORARY",6,6,"True",NA,NA,"COOK","MAINE COURSE HOSPITALITY GROUP DBA MUDDY RUDDER RE","ME","FREEPORT",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"958",1343106,"H-2B",2005,2005-01-28,"CERTIFIED, TEMPORARY",5,5,"True",NA,NA,"KITCHEN HELPER","MAINE COURSE HOSPITALITY GROUP DBA MUDDY RUDDER RE","ME","FREEPORT",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"959",1343112,"H-2B",2005,2005-01-28,"CERTIFIED, TEMPORARY",1,1,"True",NA,NA,"CLEANER, HOUSEKEEPING","INN AT HARBOR HEAD","ME","KENNEBUNKPORT",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"960",1343196,"H-2B",2005,2005-02-11,"CERTIFIED, TEMPORARY",10,10,"True",NA,NA,"KITCHEN HELPER","JUNIPER RESTAURANT, DBA GABBY SULLIVAN'S","ME","YORK BEACH",NA,NA,NA,NA,NA,"JAMA LLC:ROGER LAPIERRE",NA,NA
"961",1343307,"H-2B",2005,2005-02-17,"CERTIFIED, TEMPORARY",60,60,"True",NA,NA,"TREE PLANTER","G & P FORESTRY SERVICE INC.","ME","ASHLAND",NA,NA,NA,NA,NA,"INTERNATIONAL LABOR MANAGEMENT CORP.:TERRY GRAHAM",NA,NA
"962",1343267,"H-2B",2005,2005-02-17,"CERTIFIED, TEMPORARY",121,121,"True",NA,NA,"FOREST WORKER","G & P FORESTRY SERVICE INC.","ME","ASHLAND",NA,NA,NA,NA,NA,"INTERNATIONAL LABOR MANAGEMENT CORP.:TERRY GRAHAM",NA,NA
"963",1343388,"H-2B",2005,2005-02-23,"CERTIFIED, TEMPORARY",1,1,"True",NA,NA,"CLEANER, HOUSEKEEPING","INN AT SUNRISE POINT","ME","LINCOLNVILLE",NA,NA,NA,NA,NA,"ADNIL PERSONNEL:LINDA TURNER",NA,NA
"964",1343868,"H-2B",2005,2005-03-23,"CERTIFIED, TEMPORARY",1,1,"True",NA,NA,"CLEANER, HOUSEKEEPING","ALOUETTE ATLANTIC RESORTS LLC, DBA ALOUETTE BEACH","ME","OLD ORCHARD BEACH",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"965",1343871,"H-2B",2005,2005-03-28,"CERTIFIED, TEMPORARY",150,150,"True",NA,NA,"TREE PLANTER","RAMON FORESTRY SERVICE","ME","CLINTON",NA,NA,NA,NA,NA,"AGWORKS, INC.:DAN BREMER",NA,NA
"966",1343872,"H-2B",2005,2005-03-28,"CERTIFIED, TEMPORARY",60,60,"True",NA,NA,"FOREST WORKER","PALENCIA FORESTRY SERVICE","ME","HARLAND",NA,NA,NA,NA,NA,"AGWORKS, INC.:DAN BREMER",NA,NA
"967",1343870,"H-2B",2005,2005-03-28,"CERTIFIED, TEMPORARY",10,10,"True",NA,NA,"CLEANER, HOUSEKEEPING","LINMURE INC","ME","YORK BEACH",NA,NA,NA,NA,NA,"H.E.L.P.:JOHN YOUNG",NA,NA
"968",1343869,"H-2B",2005,2005-03-28,"CERTIFIED, TEMPORARY",10,10,"True",NA,NA,"CLEANER, HOUSEKEEPING","BROWN BROS. WHARF","ME","BOOTH BAY HARBOR",NA,NA,NA,NA,NA,"THE MCNAMARA FIRM PLLC:JOHN MCNAMARA",NA,NA
"969",1343873,"H-2B",2005,2005-03-28,"CERTIFIED, TEMPORARY",40,40,"True",NA,NA,"TREE PLANTER","PALENCIA FORESTRY SERVICE","ME","HARLAND",NA,NA,NA,NA,NA,"AGWORKS, INC.:DAN BREMER",NA,NA
"970",1343954,"H-2B",2005,2005-03-31,"CERTIFIED, TEMPORARY",150,150,"True",NA,NA,"FOREST WORKER","RAMON FORESTRY SERVICE","ME","CLINTON",NA,NA,NA,NA,NA,"AGWORKS, INC.:DAN BREMER",NA,NA
"971",1343841,"H-2B",2005,2005-04-07,"DENIED, TEMPORARY",38,0,"False",NA,NA,"TRACTOR TRAILER TRUCK DRIVER","GIL TRUCKING, INC.","ME","FORT KENT",NA,NA,NA,NA,NA,"NATIONWIDE LABOR MANAGEMENT:SYLVAIN GIROUX",NA,NA
"972",1344032,"H-2B",2005,2005-05-20,"CERTIFIED, TEMPORARY",5,5,"True",NA,NA,"KITCHEN HELPER","THE RANGELEY INN","ME","RANGELEY",NA,NA,NA,NA,NA,"ROBERT LALTOO:ROBERT LALTOO",NA,NA
"973",1344045,"H-2B",2005,2005-06-14,"CERTIFIED, TEMPORARY",7,7,"True",NA,NA,"CLEANER, HOUSEKEEPING","MAINE COURSE HOSPITALITY GROUP, DBA FREEPORT INN","ME","FREEPORT",NA,NA,NA,NA,NA,"ANTIOCH ASSOCIATES U.S.A.:JANE ZIMMERMAN",NA,NA
"974",1344048,"H-2B",2005,2005-06-21,"CERTIFIED, TEMPORARY",40,40,"True",NA,NA,"LABORER, LANDSCAPE","PALENCIA FORESTRY SERVICE","ME","HARLAND",NA,NA,NA,NA,NA,"AGWORKS, INC.:DAN BREMER",NA,NA
"975",4421745,"H-2B",2005,2005-08-01,"DENIED, TEMPORARY",28,0,"False",NA,NA,"PROFESSIONAL ATHLETE","LEWISTON MAINEIACS HOCKEY, LLC","ME","LEWISTON",NA,NA,NA,NA,NA,"LANDIS & ARN:PETER LANDIS",NA,NA
"976",4421835,"H-2B",2005,2005-08-15,"DENIED, TEMPORARY",1,0,"False",NA,NA,"CARPENTER, MAINTENANCE","ROCREN MANAGEMENT","ME","PENOBSCOT",NA,NA,NA,NA,NA,"INTEREXCHANGE, INC.:ANNEKA STREET",NA,NA
"977",4421862,"H-2B",2005,2005-08-15,"CERTIFIED, TEMPORARY",1,1,"True",NA,NA,"INSTRUCTOR, SPORTS","GOULD ACADEMY","ME","BETHEL",NA,NA,NA,NA,NA,"PIERCE ATWOOD LLP:ANTHONY DEROSBY",NA,NA
"978",NA,"H-2A",2006,NA,"CERTIFIED - FULL",3,3,"True","2006-04-08","2006-12-07","FARMWORKER DIVERSIFIED CROP II","AHLHOLM  INC","ME","WARREN","1986 WESTERN ROAD",NA,"04864",NA,NA,NA,NA,NA
"979",NA,"H-2A",2006,NA,"CERTIFIED - FULL",4,4,"True","2006-03-26","2006-11-30","HORTICULTURAL WORKER II","SALMON FALLS NURSERY, INC.","ME","BERWICK","511 PORTLAND ST.",NA,"03901",NA,NA,NA,NA,NA
"980",NA,"H-2A",2006,NA,"CERTIFIED - FULL",4,4,"True","2006-04-04","2006-11-01","FARMWORKER, DIVERSIFIED II","COOPER BROTHERS","ME","TURNER","1833 AUBURN RD",NA,"04282",NA,NA,NA,NA,NA
"981",NA,"H-2A",2006,NA,"CERTIFIED - FULL",2,2,"True","2006-04-04","2006-10-15","FARM WORKER DIVERSIFIED CROP I","GILLESPIE FARMS","ME","NEW GLOUCESTER","32 FARM VIEW DRIVE",NA,"04260",NA,NA,NA,NA,NA
"982",NA,"H-2A",2006,NA,"CERTIFIED - FULL",1,1,"True","2006-04-07","2006-12-20","FARM MACHINE OPERATOR","TAYLOR FARM/ WINDING BROOK TURF","ME","LYMAN","1554 ALFRED ROAD",NA,"04002",NA,NA,NA,NA,NA
"983",NA,"H-2A",2006,NA,"CERTIFIED - FULL",1,1,"True","2006-04-07","2006-12-20","FARM MACHINE OPERATOR","TAYLOR FARM/ WINDING BROOK TURF","ME","LYMAN","1554 ALFRED ROAD",NA,"04002",NA,NA,NA,NA,NA
"984",NA,"H-2A",2006,NA,"CERTIFIED - FULL",1,1,"True","2006-04-03","2006-12-20","FARM MACHINE OPERATOR","TAYLOR FARM/ WINDING BROOK TURF","ME","LYMAN","1554 ALFRED ROAD",NA,"04002",NA,NA,NA,NA,NA
"985",NA,"H-2A",2006,NA,"CERTIFIED - FULL",1,1,"True","2006-04-14","2006-09-16","FARMWORKER, FIELDCROP II","SHARON RITTER","ME","GORHAM","52 WOOD RD",NA,"04038",NA,NA,NA,NA,NA
"986",NA,"H-2A",2006,NA,"CERTIFIED - FULL",1,1,"True","2006-04-22","2006-12-20","FARM MACHINE OPERATOR","TAYLOR FARM/ WINDING BROOK TURF","ME","LYMAN","1554 ALFRED ROAD",NA,"04002",NA,NA,NA,NA,NA
"987",NA,"H-2A",2006,NA,"CERTIFIED - FULL",1,1,"True","2006-04-20","2006-12-20","FARM MACHINE OPERATOR","TAYLOR FARM/ WINDING BROOK TURF","ME","LYMAN","1554 ALFRED ROAD",NA,"04002",NA,NA,NA,NA,NA
"988",NA,"H-2A",2006,NA,"RECEIVED",100,0,"False",NA,NA,"BROCCOLI HARVEST WORKER","SMITH'S FARM INC.","ME","PRESQUE ISLE","55 NORTH ST. SUITE C",NA,"04769",NA,NA,NA,NA,NA
"989",NA,"H-2A",2006,NA,"CERTIFIED - FULL",3,3,"True","2006-05-05","2006-12-07","FARMWORKER DIVERSIFIED CROP II","AHLHOLM  INC","ME","WARREN","1986 WESTERN ROAD",NA,"04864",NA,NA,NA,NA,NA
"990",NA,"H-2A",2006,NA,"CERTIFIED - FULL",2,2,"True","2006-04-30","2006-10-30","FARM WORKER DIVERSIFIED CROP I","GILLESPIE FARMS","ME","NEW GLOUCESTER","32 FARM VIEW DRIVE",NA,"04260",NA,NA,NA,NA,NA
"991",NA,"H-2A",2006,NA,"CERTIFIED - FULL",200,200,"True","2006-07-15","2006-08-31","FARMWORKER, MACHINE","CHERRYFIELD FOODS, INC","ME","CHERRYFIELD","4 PARK STREET","P.O. BOX 128","04622",NA,NA,NA,NA,NA
"992",NA,"H-2A",2006,NA,"CERTIFIED - FULL",9,9,"True","2006-06-07","2006-12-07","FARMWORKER DIVERSIFIED CROP II","AHLHOLM  INC","ME","WARREN","1986 WESTERN ROAD",NA,"04864",NA,NA,NA,NA,NA
"993",NA,"H-2A",2006,NA,"CERTIFIED - FULL",3,3,"True","2006-06-14","2006-11-27","FARMWORKER, FRUIT II","VALLEY VIEW ORCHARDS","ME","HEBRON","212 HEBRON CENTER RD",NA,"04238",NA,NA,NA,NA,NA
"994",NA,"H-2A",2006,NA,"CERTIFIED - FULL",4,4,"True","2006-06-17","2006-11-30","FARM WORKER DIVERSIFIED CROP II","GILLESPIE FARMS","ME","NEW GLOUCESTER","752 MAYALL RD",NA,"04260",NA,NA,NA,NA,NA
"995",NA,"H-2A",2006,NA,"CERTIFIED - FULL",104,104,"True","2006-07-10","2006-10-31","FARMWORKER, VEGETABLE II","EMERALD VALLEY RANCHES","ME","CARIBOU","498 WEST PRESQUE ISLE RD",NA,"04736",NA,NA,NA,NA,NA
"996",NA,"H-2A",2006,NA,"CERTIFIED - FULL",8,8,"True","2006-07-24","2006-08-25","HARVESTER OPERATOR","MISTY BLUE USA CORP.","ME","PORTLAND","477 CONGRESS STREET, 14TH FLOOR",NA,"04101",NA,NA,NA,NA,NA
"997",NA,"H-2A",2006,NA,"CERTIFIED - FULL",4,4,"True","2006-07-20","2006-10-21","FARMWORKER DIVERSIFIED CROP II","KELLY ORCHARDS","ME","ACTON","82 SANBORN RD.","P.O. BOX 48","04001",NA,NA,NA,NA,NA
"998",NA,"H-2A",2006,NA,"CERTIFIED - FULL",2,2,"True","2006-08-14","2006-11-11","HARVEST WORKER, FRUIT","THE APPLE FARM","ME","FAIRFIELD","104 BACK ROAD",NA,"04937",NA,NA,NA,NA,NA
"999",NA,"H-2A",2006,NA,"CERTIFIED - FULL",3,3,"True","2006-08-15","2006-12-15","FARMWORKER, FRUIT II","RANDALL ORCHARDS","ME","STANDISH","BX 145",NA,"04084",NA,NA,NA,NA,NA
"1000",NA,"H-2A",2006,NA,"CERTIFIED - FULL",4,4,"True","2006-08-20","2006-11-20","FARMWORKER,FRUIT II","BRACKETT ORCHARDS","ME","LIMINGTON","224 SOKAKIS AVE",NA,"04049",NA,NA,NA,NA,NA
"1001",NA,"H-2A",2006,NA,"CERTIFIED - FULL",2,2,"True","2006-08-21","2006-11-01","HARVEST WORKER FRUIT","NORTH STAR ORCHARDS","ME","MADISON","97 ORCHARD RD.",NA,"04950",NA,NA,NA,NA,NA
"1002",NA,"H-2A",2006,NA,"CERTIFIED - FULL",3,3,"True","2006-08-25","2006-11-27","FARMWORKER FRUIT II","VALLEY VIEW ORCHARD","ME","HEBRON","RR #1, BOX 2347",NA,"04238",NA,NA,NA,NA,NA
"1003",NA,"H-2A",2006,NA,"CERTIFIED - FULL",16,16,"True","2006-08-25","2006-11-01","HARVEST WORKER, FRUIT","RICKER HILL ORCHARDS","ME","TURNER","PO BOX 202",NA,"04282",NA,NA,NA,NA,NA
"1004",NA,"H-2A",2006,NA,"CERTIFIED - FULL",3,3,"True","2006-08-25","2006-12-15","HARVEST WORKER, FRUIT","RANDALL ORCHARDS","ME","STANDISH","BX 145",NA,"04084",NA,NA,NA,NA,NA
"1005",NA,"H-2A",2006,NA,"CERTIFIED - FULL",4,4,"True","2006-08-28","2006-11-05","HARVEST WORKER FRUIT","GILES FAMILY FARM","ME","ALFRED","139 WATERBORO RD.","P.O. BOX 634","04002",NA,NA,NA,NA,NA
"1006",NA,"H-2A",2006,NA,"CERTIFIED - FULL",3,3,"True","2006-08-30","2006-10-25","FARMWORKER DIVERSIFIED CROP II","WALLINGFORD FRUIT FARM","ME","AUBERN","1240 PERKINS RIDGE RD.",NA,"04210",NA,NA,NA,NA,NA
"1007",NA,"H-2A",2006,NA,"CERTIFIED - FULL",2,2,"True","2006-09-01","2006-11-01","HARVEST WORKER FRUIT","MCSHERRY'S ORCHARD","ME","FRYEBURG","30 WOODLAND ST.",NA,"04037",NA,NA,NA,NA,NA
"1008",NA,"H-2A",2006,NA,"CERTIFIED - FULL",2,2,"True","2006-09-04","2006-10-20","HARVEST WORKER, FRUIT","THE APPLE FARM","ME","FAIRFIELD","104 BACK ROAD",NA,"04937",NA,NA,NA,NA,NA
"1009",NA,"H-2A",2006,NA,"CERTIFIED - FULL",75,75,"True","2006-09-05","2006-11-01","FARMWORKER, DIVERSIFIED II","COOPER BROTHERS","ME","TURNER","1833 AUBURN RD",NA,"04282",NA,NA,NA,NA,NA
"1010",NA,"H-2A",2006,NA,"CERTIFIED - FULL",3,3,"True","2006-09-09","2006-10-20","HARVEST WORKER, FRUIT","ROBERT'S ORCHARD","ME","POLAND","155 EVERET RD",NA,"04274",NA,NA,NA,NA,NA
"1011",NA,"H-2A",2006,NA,"CERTIFIED - FULL",6,6,"True","2006-09-08","2006-11-15","FARMWORKER, FRUIT II","RANDALL ORCHARDS","ME","STANDISH","BX 145",NA,"04084",NA,NA,NA,NA,NA
"1012",NA,"H-2A",2006,NA,"CERTIFIED - FULL",40,40,"True","2006-09-08","2006-10-28","HARVEST WORKER, FRUIT","RICKER HILL ORCHARDS","ME","TURNER","PO BOX 202",NA,"04282",NA,NA,NA,NA,NA
"1013",NA,"H-2A",2006,NA,"CERTIFIED - FULL",2,2,"True","2006-09-11","2006-10-15","FARMWORKER,FRUIT II","BRACKETT ORCHARDS","ME","LIMINGTON","224 SOKAKIS AVE",NA,"04049",NA,NA,NA,NA,NA
"1014",NA,"H-2A",2006,NA,"CERTIFIED - FULL",2,2,"True","2006-09-14","2006-11-01","HARVEST WORKER FRUIT","NORTH STAR ORCHARDS","ME","MADISON","97 ORCHARD RD.",NA,"04950",NA,NA,NA,NA,NA
"1015",NA,"H-2A",2006,NA,"CERTIFIED - FULL",1,1,"True","2006-09-15","2006-10-13","FARMWORKER DIVERSIFIED CROP II","WALLINGFORD FRUIT FARM","ME","AUBERN","1240 PERKINS RIDGE RD.",NA,"04210",NA,NA,NA,NA,NA
"1016",NA,"H-2B",2006,2005-10-14,"CERTIFIED",5,5,"True",NA,NA,"HOUSEKEEPER","THE RANGELEY INN","ME","RANGELEY","51 MAIN STREET",NA,"4970.0",NA,NA,"ROBERT LALTOO",NA,NA
"1017",NA,"H-2B",2006,2005-10-14,"CERTIFIED",4,4,"True",NA,NA,"KITCHEN HELPER","THE RANGELEY INN","ME","RANGELEY","51 MAIN STREET",NA,"4970.0",NA,NA,"ROBERT LALTOO",NA,NA
"1018",NA,"H-2B",2006,2005-11-02,"CERTIFIED",150,150,"True",NA,NA,"FARMWORKER, GENERAL I","ALLAGASH MAPLE PRODUCTS","ME","SKOWHEGAN","24 BENNETT AVE",NA,"4976.0",NA,NA,NA,NA,NA
"1019",NA,"H-2B",2006,2005-11-07,"CERTIFIED",1,1,"True",NA,NA,"CARPENTER, SHIP","ROCKPORT MAINE INC.","ME","ROCKPORT","1 MAIN STREET","P.O. BOX 203","4856.0",NA,NA,"LINDA S. RICHARDS",NA,NA
"1020",NA,"H-2B",2006,2005-11-21,"DENIED",5,0,"False",NA,NA,"COUNTER CLERK","GORHAM DISTRIBUTION CENTER, LLC D/B/A DUNKIN DONUTS","ME","W. FALMOUTH","65 GRAY ROAD #4",NA,"4105.0",NA,NA,"ALEXANDRA D. BONDIKOV, ESQ.",NA,NA
